dependencyName-Version,dependencyName,dependencyVersion,SPDXID
github.com/containerd/ttrpc-v0.0.0-20191028202541-4f1b8fe65a5c,github.com/containerd/ttrpc,v0.0.0-20191028202541-4f1b8fe65a5c,"SPDXRef-Package-gomod-github.com-containerd-ttrpc-v0.0.0-20191028202541-4f1b8fe65a5c
"
golang.org/x/net-v0.0.0-20200202094626-16171245cfb2,golang.org/x/net,v0.0.0-20200202094626-16171245cfb2,"SPDXRef-Package-gomod-golang.org-x-net-v0.0.0-20200202094626-16171245cfb2
"
github.com/containerd/console-v0.0.0-20180822173158-c12b1e7919c1,github.com/containerd/console,v0.0.0-20180822173158-c12b1e7919c1,"SPDXRef-Package-gomod-github.com-containerd-console-v0.0.0-20180822173158-c12b1e7919c1
"
go.etcd.io/etcd-v0.5.0-alpha.5.0.20200224211402-c65a9e2dd1fd,go.etcd.io/etcd,v0.5.0-alpha.5.0.20200224211402-c65a9e2dd1fd,"SPDXRef-Package-gomod-go.etcd.io-etcd-v0.5.0-alpha.5.0.20200224211402-c65a9e2dd1fd
"
github.com/opencontainers/runtime-spec-v1.0.2,github.com/opencontainers/runtime-spec,v1.0.2,"SPDXRef-Package-gomod-github.com-opencontainers-runtime-spec-v1.0.2
"
github.com/moby/ipvs-v1.0.1,github.com/moby/ipvs,v1.0.1,"SPDXRef-Package-gomod-github.com-moby-ipvs-v1.0.1
"
google.golang.org/genproto-v0.0.0-20200115191322-ca5a22157cba,google.golang.org/genproto,v0.0.0-20200115191322-ca5a22157cba,"SPDXRef-Package-gomod-google.golang.org-genproto-v0.0.0-20200115191322-ca5a22157cba
"
go.uber.org/atomic-v1.4.0,go.uber.org/atomic,v1.4.0,"SPDXRef-Package-gomod-go.uber.org-atomic-v1.4.0
"
github.com/tmc/grpc-websocket-proxy-v0.0.0-20190109142713-0ad062ec5ee5,github.com/tmc/grpc-websocket-proxy,v0.0.0-20190109142713-0ad062ec5ee5,"SPDXRef-Package-gomod-github.com-tmc-grpc-websocket-proxy-v0.0.0-20190109142713-0ad062ec5ee5
"
google.golang.org/api-v0.15.1,google.golang.org/api,v0.15.1,"SPDXRef-Package-gomod-google.golang.org-api-v0.15.1
"
github.com/golang/groupcache-v0.0.0-20191227052852-215e87163ea7,github.com/golang/groupcache,v0.0.0-20191227052852-215e87163ea7,"SPDXRef-Package-gomod-github.com-golang-groupcache-v0.0.0-20191227052852-215e87163ea7
"
k8s.io/klog/v2-v2.0.0,k8s.io/klog/v2,v2.0.0,"SPDXRef-Package-gomod-k8s.io-klog-v2-v2.0.0
"
github.com/golang/protobuf-v1.4.2,github.com/golang/protobuf,v1.4.2,"SPDXRef-Package-gomod-github.com-golang-protobuf-v1.4.2
"
google.golang.org/protobuf-v1.23.0,google.golang.org/protobuf,v1.23.0,"SPDXRef-Package-gomod-google.golang.org-protobuf-v1.23.0
"
github.com/shurcooL/sanitized_anchor_name-v1.0.0,github.com/shurcooL/sanitized_anchor_name,v1.0.0,"SPDXRef-Package-gomod-github.com-shurcooL-sanitizedC95anchorC95name-v1.0.0
"
github.com/go-logr/logr-v0.1.0,github.com/go-logr/logr,v0.1.0,"SPDXRef-Package-gomod-github.com-go-logr-logr-v0.1.0
"
k8s.io/kube-openapi-v0.0.0-20200427153329-656914f816f9,k8s.io/kube-openapi,v0.0.0-20200427153329-656914f816f9,"SPDXRef-Package-gomod-k8s.io-kube-openapi-v0.0.0-20200427153329-656914f816f9
"
github.com/russross/blackfriday/v2-v2.0.1,github.com/russross/blackfriday/v2,v2.0.1,"SPDXRef-Package-gomod-github.com-russross-blackfriday-v2-v2.0.1
"
golang.org/x/oauth2-v0.0.0-20191202225959-858c2ad4c8b6,golang.org/x/oauth2,v0.0.0-20191202225959-858c2ad4c8b6,"SPDXRef-Package-gomod-golang.org-x-oauth2-v0.0.0-20191202225959-858c2ad4c8b6
"
golang.org/x/tools-v0.0.0-20191227053925-7b8e75db28f4,golang.org/x/tools,v0.0.0-20191227053925-7b8e75db28f4,"SPDXRef-Package-gomod-golang.org-x-tools-v0.0.0-20191227053925-7b8e75db28f4
"
github.com/json-iterator/go-v1.1.9,github.com/json-iterator/go,v1.1.9,"SPDXRef-Package-gomod-github.com-json-iterator-go-v1.1.9
"
go.opencensus.io-v0.22.2,go.opencensus.io,v0.22.2,"SPDXRef-Package-gomod-go.opencensus.io-v0.22.2
"
k8s.io/utils-v0.0.0-20200414100711-2df71ebbae66,k8s.io/utils,v0.0.0-20200414100711-2df71ebbae66,"SPDXRef-Package-gomod-k8s.io-utils-v0.0.0-20200414100711-2df71ebbae66
"
github.com/spf13/cobra-v1.0.0,github.com/spf13/cobra,v1.0.0,"SPDXRef-Package-gomod-github.com-spf13-cobra-v1.0.0
"
github.com/prometheus/client_golang-v1.6.0,github.com/prometheus/client_golang,v1.6.0,"SPDXRef-Package-gomod-github.com-prometheus-clientC95golang-v1.6.0
"
cloud.google.com/go-v0.51.0,cloud.google.com/go,v0.51.0,"SPDXRef-Package-gomod-cloud.google.com-go-v0.51.0
"
github.com/googleapis/gax-go/v2-v2.0.5,github.com/googleapis/gax-go/v2,v2.0.5,"SPDXRef-Package-gomod-github.com-googleapis-gax-go-v2-v2.0.5
"
github.com/cespare/xxhash/v2-v2.1.1,github.com/cespare/xxhash/v2,v2.1.1,"SPDXRef-Package-gomod-github.com-cespare-xxhash-v2-v2.1.1
"
github.com/prometheus/procfs-v0.0.11,github.com/prometheus/procfs,v0.0.11,"SPDXRef-Package-gomod-github.com-prometheus-procfs-v0.0.11
"
github.com/GoogleCloudPlatform/k8s-cloud-provider-v0.0.0-20200415212048-7901bc822317,github.com/GoogleCloudPlatform/k8s-cloud-provider,v0.0.0-20200415212048-7901bc822317,"SPDXRef-Package-gomod-github.com-GoogleCloudPlatform-k8s-cloud-provider-v0.0.0-20200415212048-7901bc822317
"
github.com/spf13/viper-v1.4.0,github.com/spf13/viper,v1.4.0,"SPDXRef-Package-gomod-github.com-spf13-viper-v1.4.0
"
github.com/cpuguy83/go-md2man/v2-v2.0.0,github.com/cpuguy83/go-md2man/v2,v2.0.0,"SPDXRef-Package-gomod-github.com-cpuguy83-go-md2man-v2-v2.0.0
"
golang.org/x/sys-v0.0.0-20200420163511-1957bb5e6d1f,golang.org/x/sys,v0.0.0-20200420163511-1957bb5e6d1f,"SPDXRef-Package-gomod-golang.org-x-sys-v0.0.0-20200420163511-1957bb5e6d1f
"
github.com/beorn7/perks-v1.0.1,github.com/beorn7/perks,v1.0.1,"SPDXRef-Package-gomod-github.com-beorn7-perks-v1.0.1
"
github.com/coreos/pkg-v0.0.0-20180928190104-399ea9e2e55f,github.com/coreos/pkg,v0.0.0-20180928190104-399ea9e2e55f,"SPDXRef-Package-gomod-github.com-coreos-pkg-v0.0.0-20180928190104-399ea9e2e55f
"
github.com/prometheus/common-v0.9.1,github.com/prometheus/common,v0.9.1,"SPDXRef-Package-gomod-github.com-prometheus-common-v0.9.1
"
sigs.k8s.io/apiserver-network-proxy/konnectivity-client-v0.0.9-0.20200513220823-33b997865007,sigs.k8s.io/apiserver-network-proxy/konnectivity-client,v0.0.9-0.20200513220823-33b997865007,"SPDXRef-Package-gomod-sigs.k8s.io-apiserver-network-proxy-konnectivity-client-v0.0.9-0.20200513220823-33b997865007
"
github.com/google/cadvisor-v0.36.1-0.20200513160741-6a8d61401ea9,github.com/google/cadvisor,v0.36.1-0.20200513160741-6a8d61401ea9,"SPDXRef-Package-gomod-github.com-google-cadvisor-v0.36.1-0.20200513160741-6a8d61401ea9
"
golang.org/x/tools-v0.0.0-20200602230032-c00d67ef29d0,golang.org/x/tools,v0.0.0-20200602230032-c00d67ef29d0,"SPDXRef-Package-gomod-golang.org-x-tools-v0.0.0-20200602230032-c00d67ef29d0
"
github.com/coreos/go-systemd/v22-v22.1.0,github.com/coreos/go-systemd/v22,v22.1.0,"SPDXRef-Package-gomod-github.com-coreos-go-systemd-v22-v22.1.0
"
github.com/mrunalp/fileutils-v0.0.0-20200520151820-abd8a0e76976,github.com/mrunalp/fileutils,v0.0.0-20200520151820-abd8a0e76976,"SPDXRef-Package-gomod-github.com-mrunalp-fileutils-v0.0.0-20200520151820-abd8a0e76976
"
github.com/containernetworking/cni-v0.8.0,github.com/containernetworking/cni,v0.8.0,"SPDXRef-Package-gomod-github.com-containernetworking-cni-v0.8.0
"
github.com/prometheus/common-v0.10.0,github.com/prometheus/common,v0.10.0,"SPDXRef-Package-gomod-github.com-prometheus-common-v0.10.0
"
k8s.io/utils-v0.0.0-20200619165400-6e3d28b6ed19,k8s.io/utils,v0.0.0-20200619165400-6e3d28b6ed19,"SPDXRef-Package-gomod-k8s.io-utils-v0.0.0-20200619165400-6e3d28b6ed19
"
github.com/opencontainers/runc-v1.0.0-rc91.0.20200707015106-819fcc687efb,github.com/opencontainers/runc,v1.0.0-rc91.0.20200707015106-819fcc687efb,"SPDXRef-Package-gomod-github.com-opencontainers-runc-v1.0.0-rc91.0.20200707015106-819fcc687efb
"
github.com/coredns/corefile-migration-v1.0.10,github.com/coredns/corefile-migration,v1.0.10,"SPDXRef-Package-gomod-github.com-coredns-corefile-migration-v1.0.10
"
github.com/json-iterator/go-v1.1.10,github.com/json-iterator/go,v1.1.10,"SPDXRef-Package-gomod-github.com-json-iterator-go-v1.1.10
"
github.com/prometheus/procfs-v0.1.3,github.com/prometheus/procfs,v0.1.3,"SPDXRef-Package-gomod-github.com-prometheus-procfs-v0.1.3
"
golang.org/x/sys-v0.0.0-20200622214017-ed371f2e16b4,golang.org/x/sys,v0.0.0-20200622214017-ed371f2e16b4,"SPDXRef-Package-gomod-golang.org-x-sys-v0.0.0-20200622214017-ed371f2e16b4
"
github.com/prometheus/client_golang-v1.7.1,github.com/prometheus/client_golang,v1.7.1,"SPDXRef-Package-gomod-github.com-prometheus-clientC95golang-v1.7.1
"
github.com/google/cadvisor-v0.37.0,github.com/google/cadvisor,v0.37.0,"SPDXRef-Package-gomod-github.com-google-cadvisor-v0.37.0
"
github.com/opencontainers/runtime-spec-v1.0.3-0.20200520003142-237cc4f519e2,github.com/opencontainers/runtime-spec,v1.0.3-0.20200520003142-237cc4f519e2,"SPDXRef-Package-gomod-github.com-opencontainers-runtime-spec-v1.0.3-0.20200520003142-237cc4f519e2
"
sigs.k8s.io/apiserver-network-proxy/konnectivity-client-v0.0.9,sigs.k8s.io/apiserver-network-proxy/konnectivity-client,v0.0.9,"SPDXRef-Package-gomod-sigs.k8s.io-apiserver-network-proxy-konnectivity-client-v0.0.9
"
github.com/opencontainers/selinux-v1.5.2,github.com/opencontainers/selinux,v1.5.2,"SPDXRef-Package-gomod-github.com-opencontainers-selinux-v1.5.2
"
go.etcd.io/etcd-v0.5.0-alpha.5.0.20200520232829-54ba9589114f,go.etcd.io/etcd,v0.5.0-alpha.5.0.20200520232829-54ba9589114f,"SPDXRef-Package-gomod-go.etcd.io-etcd-v0.5.0-alpha.5.0.20200520232829-54ba9589114f
"
go.etcd.io/bbolt-v1.3.5,go.etcd.io/bbolt,v1.3.5,"SPDXRef-Package-gomod-go.etcd.io-bbolt-v1.3.5
"
google.golang.org/protobuf-v1.24.0,google.golang.org/protobuf,v1.24.0,"SPDXRef-Package-gomod-google.golang.org-protobuf-v1.24.0
"
github.com/go-logr/logr-v0.2.0,github.com/go-logr/logr,v0.2.0,"SPDXRef-Package-gomod-github.com-go-logr-logr-v0.2.0
"
github.com/Azure/azure-sdk-for-go-v43.0.0,github.com/Azure/azure-sdk-for-go,v43.0.0,"SPDXRef-Package-gomod-github.com-Azure-azure-sdk-for-go-v43.0.0C43incompatible
"
github.com/cilium/ebpf-v0.0.0-20200702112145-1c8d4c9ef775,github.com/cilium/ebpf,v0.0.0-20200702112145-1c8d4c9ef775,"SPDXRef-Package-gomod-github.com-cilium-ebpf-v0.0.0-20200702112145-1c8d4c9ef775
"
google.golang.org/grpc-v1.27.0,google.golang.org/grpc,v1.27.0,"SPDXRef-Package-gomod-google.golang.org-grpc-v1.27.0
"
github.com/evanphx/json-patch-v0.0.0-20190815234213-e83c0a1c26c8,github.com/evanphx/json-patch,v0.0.0-20190815234213-e83c0a1c26c8,"SPDXRef-Package-gomod-github.com-evanphx-json-patch-v0.0.0-20190815234213-e83c0a1c26c8
"
github.com/godbus/dbus/v5-v5.0.3,github.com/godbus/dbus/v5,v5.0.3,"SPDXRef-Package-gomod-github.com-godbus-dbus-v5-v5.0.3
"
github.com/checkpoint-restore/go-criu/v4-v4.0.2,github.com/checkpoint-restore/go-criu/v4,v4.0.2,"SPDXRef-Package-gomod-github.com-checkpoint-restore-go-criu-v4-v4.0.2
"
github.com/rubiojr/go-vhd-v0.0.0-20200706105327-02e210299021,github.com/rubiojr/go-vhd,v0.0.0-20200706105327-02e210299021,"SPDXRef-Package-gomod-github.com-rubiojr-go-vhd-v0.0.0-20200706105327-02e210299021
"
k8s.io/klog/v2-v2.2.0,k8s.io/klog/v2,v2.2.0,"SPDXRef-Package-gomod-k8s.io-klog-v2-v2.2.0
"
sigs.k8s.io/structured-merge-diff/v3-v3.0.1-0.20200706213357-43c19bbb7fba,sigs.k8s.io/structured-merge-diff/v3,v3.0.1-0.20200706213357-43c19bbb7fba,"SPDXRef-Package-gomod-sigs.k8s.io-structured-merge-diff-v3-v3.0.1-0.20200706213357-43c19bbb7fba
"
github.com/sirupsen/logrus-v1.6.0,github.com/sirupsen/logrus,v1.6.0,"SPDXRef-Package-gomod-github.com-sirupsen-logrus-v1.6.0
"
github.com/docker/go-connections-v0.4.0,github.com/docker/go-connections,v0.4.0,"SPDXRef-Package-gomod-github.com-docker-go-connections-v0.4.0
"
github.com/vishvananda/netns-v0.0.0-20200520041808-52d707b772fe,github.com/vishvananda/netns,v0.0.0-20200520041808-52d707b772fe,"SPDXRef-Package-gomod-github.com-vishvananda-netns-v0.0.0-20200520041808-52d707b772fe
"
google.golang.org/genproto-v0.0.0-20200526211855-cb27e3aa2013,google.golang.org/genproto,v0.0.0-20200526211855-cb27e3aa2013,"SPDXRef-Package-gomod-google.golang.org-genproto-v0.0.0-20200526211855-cb27e3aa2013
"
github.com/moby/sys/mountinfo-v0.1.3,github.com/moby/sys/mountinfo,v0.1.3,"SPDXRef-Package-gomod-github.com-moby-sys-mountinfo-v0.1.3
"
k8s.io/klog/v2-v2.1.0,k8s.io/klog/v2,v2.1.0,"SPDXRef-Package-gomod-k8s.io-klog-v2-v2.1.0
"
github.com/coredns/corefile-migration-v1.0.8,github.com/coredns/corefile-migration,v1.0.8,"SPDXRef-Package-gomod-github.com-coredns-corefile-migration-v1.0.8
"
go.etcd.io/etcd-v0.5.0-alpha.5.0.20200716221620-18dfb9cca345,go.etcd.io/etcd,v0.5.0-alpha.5.0.20200716221620-18dfb9cca345,"SPDXRef-Package-gomod-go.etcd.io-etcd-v0.5.0-alpha.5.0.20200716221620-18dfb9cca345
"
k8s.io/utils-v0.0.0-20200720150651-0bdb4ca86cbc,k8s.io/utils,v0.0.0-20200720150651-0bdb4ca86cbc,"SPDXRef-Package-gomod-k8s.io-utils-v0.0.0-20200720150651-0bdb4ca86cbc
"
github.com/Azure/go-autorest/autorest/adal-v0.9.10,github.com/Azure/go-autorest/autorest/adal,v0.9.10,"SPDXRef-Package-gomod-github.com-Azure-go-autorest-autorest-adal-v0.9.10
"
k8s.io/klog/v2-v2.8.0,k8s.io/klog/v2,v2.8.0,"SPDXRef-Package-gomod-k8s.io-klog-v2-v2.8.0
"
k8s.io/kube-openapi-v0.0.0-20210421082810-95288971da7e,k8s.io/kube-openapi,v0.0.0-20210421082810-95288971da7e,"SPDXRef-Package-gomod-k8s.io-kube-openapi-v0.0.0-20210421082810-95288971da7e
"
github.com/NYTimes/gziphandler-v1.1.1,github.com/NYTimes/gziphandler,v1.1.1,"SPDXRef-Package-gomod-github.com-NYTimes-gziphandler-v1.1.1
"
golang.org/x/net-v0.0.0-20210224082022-3d97a244fca7,golang.org/x/net,v0.0.0-20210224082022-3d97a244fca7,"SPDXRef-Package-gomod-golang.org-x-net-v0.0.0-20210224082022-3d97a244fca7
"
golang.org/x/text-v0.3.4,golang.org/x/text,v0.3.4,"SPDXRef-Package-gomod-golang.org-x-text-v0.3.4
"
github.com/go-openapi/spec-v0.19.5,github.com/go-openapi/spec,v0.19.5,"SPDXRef-Package-gomod-github.com-go-openapi-spec-v0.19.5
"
github.com/willf/bitset-v1.1.11,github.com/willf/bitset,v1.1.11,"SPDXRef-Package-gomod-github.com-willf-bitset-v1.1.11
"
github.com/google/cadvisor-v0.39.0,github.com/google/cadvisor,v0.39.0,"SPDXRef-Package-gomod-github.com-google-cadvisor-v0.39.0
"
github.com/Azure/go-autorest/logger-v0.2.0,github.com/Azure/go-autorest/logger,v0.2.0,"SPDXRef-Package-gomod-github.com-Azure-go-autorest-logger-v0.2.0
"
sigs.k8s.io/structured-merge-diff/v4-v4.1.1,sigs.k8s.io/structured-merge-diff/v4,v4.1.1,"SPDXRef-Package-gomod-sigs.k8s.io-structured-merge-diff-v4-v4.1.1
"
github.com/golang/mock-v1.4.4,github.com/golang/mock,v1.4.4,"SPDXRef-Package-gomod-github.com-golang-mock-v1.4.4
"
github.com/containerd/containerd-v1.4.4,github.com/containerd/containerd,v1.4.4,"SPDXRef-Package-gomod-github.com-containerd-containerd-v1.4.4
"
sigs.k8s.io/apiserver-network-proxy/konnectivity-client-v0.0.15,sigs.k8s.io/apiserver-network-proxy/konnectivity-client,v0.0.15,"SPDXRef-Package-gomod-sigs.k8s.io-apiserver-network-proxy-konnectivity-client-v0.0.15
"
github.com/Azure/go-autorest/autorest/date-v0.3.0,github.com/Azure/go-autorest/autorest/date,v0.3.0,"SPDXRef-Package-gomod-github.com-Azure-go-autorest-autorest-date-v0.3.0
"
github.com/heketi/heketi-v10.2.0,github.com/heketi/heketi,v10.2.0,"SPDXRef-Package-gomod-github.com-heketi-heketi-v10.2.0C43incompatible
"
github.com/moby/term-v0.0.0-20201216013528-df9cb8a40635,github.com/moby/term,v0.0.0-20201216013528-df9cb8a40635,"SPDXRef-Package-gomod-github.com-moby-term-v0.0.0-20201216013528-df9cb8a40635
"
golang.org/x/mod-v0.3.1-0.20200828183125-ce943fd02449,golang.org/x/mod,v0.3.1-0.20200828183125-ce943fd02449,"SPDXRef-Package-gomod-golang.org-x-mod-v0.3.1-0.20200828183125-ce943fd02449
"
sigs.k8s.io/kustomize/kustomize/v4-v4.1.2,sigs.k8s.io/kustomize/kustomize/v4,v4.1.2,"SPDXRef-Package-gomod-sigs.k8s.io-kustomize-kustomize-v4-v4.1.2
"
github.com/prometheus/procfs-v0.2.0,github.com/prometheus/procfs,v0.2.0,"SPDXRef-Package-gomod-github.com-prometheus-procfs-v0.2.0
"
golang.org/x/sync-v0.0.0-20201020160332-67f06af15bc9,golang.org/x/sync,v0.0.0-20201020160332-67f06af15bc9,"SPDXRef-Package-gomod-golang.org-x-sync-v0.0.0-20201020160332-67f06af15bc9
"
gopkg.in/yaml.v3-v3.0.0-20200615113413-eeeca48fe776,gopkg.in/yaml.v3,v3.0.0-20200615113413-eeeca48fe776,"SPDXRef-Package-gomod-gopkg.in-yaml.v3-v3.0.0-20200615113413-eeeca48fe776
"
sigs.k8s.io/kustomize/kyaml-v0.10.17,sigs.k8s.io/kustomize/kyaml,v0.10.17,"SPDXRef-Package-gomod-sigs.k8s.io-kustomize-kyaml-v0.10.17
"
github.com/opencontainers/runtime-spec-v1.0.3-0.20200929063507-e6143ca7d51d,github.com/opencontainers/runtime-spec,v1.0.3-0.20200929063507-e6143ca7d51d,"SPDXRef-Package-gomod-github.com-opencontainers-runtime-spec-v1.0.3-0.20200929063507-e6143ca7d51d
"
cloud.google.com/go-v0.54.0,cloud.google.com/go,v0.54.0,"SPDXRef-Package-gomod-cloud.google.com-go-v0.54.0
"
sigs.k8s.io/kustomize/api-v0.8.8,sigs.k8s.io/kustomize/api,v0.8.8,"SPDXRef-Package-gomod-sigs.k8s.io-kustomize-api-v0.8.8
"
golang.org/x/time-v0.0.0-20210220033141-f8bda1e9f3ba,golang.org/x/time,v0.0.0-20210220033141-f8bda1e9f3ba,"SPDXRef-Package-gomod-golang.org-x-time-v0.0.0-20210220033141-f8bda1e9f3ba
"
go.etcd.io/etcd-v0.5.0-alpha.5.0.20200910180754-dd1b699fc489,go.etcd.io/etcd,v0.5.0-alpha.5.0.20200910180754-dd1b699fc489,"SPDXRef-Package-gomod-go.etcd.io-etcd-v0.5.0-alpha.5.0.20200910180754-dd1b699fc489
"
gopkg.in/yaml.v2-v2.4.0,gopkg.in/yaml.v2,v2.4.0,"SPDXRef-Package-gomod-gopkg.in-yaml.v2-v2.4.0
"
github.com/opencontainers/go-digest-v1.0.0,github.com/opencontainers/go-digest,v1.0.0,"SPDXRef-Package-gomod-github.com-opencontainers-go-digest-v1.0.0
"
golang.org/x/sys-v0.0.0-20210225134936-a50acf3fe073,golang.org/x/sys,v0.0.0-20210225134936-a50acf3fe073,"SPDXRef-Package-gomod-golang.org-x-sys-v0.0.0-20210225134936-a50acf3fe073
"
go.opencensus.io-v0.22.3,go.opencensus.io,v0.22.3,"SPDXRef-Package-gomod-go.opencensus.io-v0.22.3
"
k8s.io/controller-manager-v0.0.0,k8s.io/controller-manager,v0.0.0,"SPDXRef-Package-gomod-k8s.io-controller-manager-v0.0.0
"
k8s.io/mount-utils-v0.0.0,k8s.io/mount-utils,v0.0.0,"SPDXRef-Package-gomod-k8s.io-mount-utils-v0.0.0
"
github.com/syndtr/gocapability-v0.0.0-20200815063812-42c35b437635,github.com/syndtr/gocapability,v0.0.0-20200815063812-42c35b437635,"SPDXRef-Package-gomod-github.com-syndtr-gocapability-v0.0.0-20200815063812-42c35b437635
"
github.com/moby/sys/mountinfo-v0.4.0,github.com/moby/sys/mountinfo,v0.4.0,"SPDXRef-Package-gomod-github.com-moby-sys-mountinfo-v0.4.0
"
gopkg.in/ini.v1-v1.51.0,gopkg.in/ini.v1,v1.51.0,"SPDXRef-Package-gomod-gopkg.in-ini.v1-v1.51.0
"
github.com/go-logr/logr-v0.4.0,github.com/go-logr/logr,v0.4.0,"SPDXRef-Package-gomod-github.com-go-logr-logr-v0.4.0
"
github.com/storageos/go-api-v2.2.0,github.com/storageos/go-api,v2.2.0,"SPDXRef-Package-gomod-github.com-storageos-go-api-v2.2.0C43incompatible
"
github.com/karrick/godirwalk-v1.16.1,github.com/karrick/godirwalk,v1.16.1,"SPDXRef-Package-gomod-github.com-karrick-godirwalk-v1.16.1
"
github.com/subosito/gotenv-v1.2.0,github.com/subosito/gotenv,v1.2.0,"SPDXRef-Package-gomod-github.com-subosito-gotenv-v1.2.0
"
github.com/google/shlex-v0.0.0-20191202100458-e7afc7fbc510,github.com/google/shlex,v0.0.0-20191202100458-e7afc7fbc510,"SPDXRef-Package-gomod-github.com-google-shlex-v0.0.0-20191202100458-e7afc7fbc510
"
google.golang.org/grpc-v1.27.1,google.golang.org/grpc,v1.27.1,"SPDXRef-Package-gomod-google.golang.org-grpc-v1.27.1
"
github.com/gorilla/websocket-v1.4.2,github.com/gorilla/websocket,v1.4.2,"SPDXRef-Package-gomod-github.com-gorilla-websocket-v1.4.2
"
github.com/monochromegane/go-gitignore-v0.0.0-20200626010858-205db1a8cc00,github.com/monochromegane/go-gitignore,v0.0.0-20200626010858-205db1a8cc00,"SPDXRef-Package-gomod-github.com-monochromegane-go-gitignore-v0.0.0-20200626010858-205db1a8cc00
"
github.com/docker/docker-v20.10.2,github.com/docker/docker,v20.10.2,"SPDXRef-Package-gomod-github.com-docker-docker-v20.10.2C43incompatible
"
github.com/fvbommel/sortorder-v1.0.1,github.com/fvbommel/sortorder,v1.0.1,"SPDXRef-Package-gomod-github.com-fvbommel-sortorder-v1.0.1
"
golang.org/x/tools-v0.1.0,golang.org/x/tools,v0.1.0,"SPDXRef-Package-gomod-golang.org-x-tools-v0.1.0
"
go.uber.org/atomic-v1.6.0,go.uber.org/atomic,v1.6.0,"SPDXRef-Package-gomod-go.uber.org-atomic-v1.6.0
"
github.com/coredns/corefile-migration-v1.0.11,github.com/coredns/corefile-migration,v1.0.11,"SPDXRef-Package-gomod-github.com-coredns-corefile-migration-v1.0.11
"
github.com/golang/protobuf-v1.4.3,github.com/golang/protobuf,v1.4.3,"SPDXRef-Package-gomod-github.com-golang-protobuf-v1.4.3
"
github.com/Azure/go-autorest/autorest-v0.11.17,github.com/Azure/go-autorest/autorest,v0.11.17,"SPDXRef-Package-gomod-github.com-Azure-go-autorest-autorest-v0.11.17
"
github.com/Azure/go-autorest/tracing-v0.6.0,github.com/Azure/go-autorest/tracing,v0.6.0,"SPDXRef-Package-gomod-github.com-Azure-go-autorest-tracing-v0.6.0
"
go.uber.org/multierr-v1.5.0,go.uber.org/multierr,v1.5.0,"SPDXRef-Package-gomod-go.uber.org-multierr-v1.5.0
"
google.golang.org/protobuf-v1.25.0,google.golang.org/protobuf,v1.25.0,"SPDXRef-Package-gomod-google.golang.org-protobuf-v1.25.0
"
golang.org/x/crypto-v0.0.0-20210220033148-5ea612d1eb83,golang.org/x/crypto,v0.0.0-20210220033148-5ea612d1eb83,"SPDXRef-Package-gomod-golang.org-x-crypto-v0.0.0-20210220033148-5ea612d1eb83
"
go.starlark.net-v0.0.0-20200306205701-8dd3e2ee1dd5,go.starlark.net,v0.0.0-20200306205701-8dd3e2ee1dd5,"SPDXRef-Package-gomod-go.starlark.net-v0.0.0-20200306205701-8dd3e2ee1dd5
"
github.com/golang/groupcache-v0.0.0-20200121045136-8c9f03a8e57e,github.com/golang/groupcache,v0.0.0-20200121045136-8c9f03a8e57e,"SPDXRef-Package-gomod-github.com-golang-groupcache-v0.0.0-20200121045136-8c9f03a8e57e
"
github.com/Azure/go-autorest/autorest/mocks-v0.4.1,github.com/Azure/go-autorest/autorest/mocks,v0.4.1,"SPDXRef-Package-gomod-github.com-Azure-go-autorest-autorest-mocks-v0.4.1
"
github.com/form3tech-oss/jwt-go-v3.2.2,github.com/form3tech-oss/jwt-go,v3.2.2,"SPDXRef-Package-gomod-github.com-form3tech-oss-jwt-go-v3.2.2C43incompatible
"
github.com/go-errors/errors-v1.0.1,github.com/go-errors/errors,v1.0.1,"SPDXRef-Package-gomod-github.com-go-errors-errors-v1.0.1
"
google.golang.org/api-v0.20.0,google.golang.org/api,v0.20.0,"SPDXRef-Package-gomod-google.golang.org-api-v0.20.0
"
github.com/opencontainers/runc-v1.0.0-rc93,github.com/opencontainers/runc,v1.0.0-rc93,"SPDXRef-Package-gomod-github.com-opencontainers-runc-v1.0.0-rc93
"
